Departamento,Municipio_limpio,KeyMpio,PA11_COD_ETNIA,Pueblo,POBLACION_2018
VALLE DEL CAUCA,JAMUNDÍ,VALLE DEL CAUCA|JAMUNDÍ,890,Panches,1.0
VALLE DEL CAUCA,JAMUNDÍ,VALLE DEL CAUCA|JAMUNDÍ,900,Indígenas Ecuador (Diferente De Otavaleños),9.0
VALLE DEL CAUCA,JAMUNDÍ,VALLE DEL CAUCA|JAMUNDÍ,999,Indigena Sin Información,474.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,180,Coconuco ,5.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,280,Emberá,1.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,282,Emberá Chamí ,3.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,283,Eperara Siapidara ,1.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,290,Misak ,5.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,330,Cañamomo Lomaprieta,1.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,500,Nasa,22.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,501,Polindara ,9.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,505,Andakies,4.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,650,Totoró,14.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,660,Tikuna ,1.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,740,Yagua ,1.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,750,Yanacona ,3.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,880,Calima,2.0
VALLE DEL CAUCA,LA CUMBRE,VALLE DEL CAUCA|LA CUMBRE,999,Indigena Sin Información,27.0
VALLE DEL CAUCA,LA UNIÓN,VALLE DEL CAUCA|LA UNIÓN,280,Emberá,2.0
VALLE DEL CAUCA,LA UNIÓN,VALLE DEL CAUCA|LA UNIÓN,282,Emberá Chamí ,63.0
VALLE DEL CAUCA,LA UNIÓN,VALLE DEL CAUCA|LA UNIÓN,500,Nasa,2.0
VALLE DEL CAUCA,LA UNIÓN,VALLE DEL CAUCA|LA UNIÓN,720,Wayuu,2.0
VALLE DEL CAUCA,LA UNIÓN,VALLE DEL CAUCA|LA UNIÓN,750,Yanacona ,1.0
VALLE DEL CAUCA,LA UNIÓN,VALLE DEL CAUCA|LA UNIÓN,800,Zenú ,4.0
VALLE DEL CAUCA,LA UNIÓN,VALLE DEL CAUCA|LA UNIÓN,999,Indigena Sin Información,8.0
VALLE DEL CAUCA,LA VICTORIA,VALLE DEL CAUCA|LA VICTORIA,320,Guayabero ,1.0
VALLE DEL CAUCA,LA VICTORIA,VALLE DEL CAUCA|LA VICTORIA,999,Indigena Sin Información,1.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,26,Yaruro ,2.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,40,Arhuaco,16.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,200,Pijao,1.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,280,Emberá,23.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,281,Emberá Katío,1.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,282,Emberá Chamí ,130.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,283,Eperara Siapidara ,2.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,290,Misak ,2.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,330,Cañamomo Lomaprieta,2.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,340,Inga ,3.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,750,Yanacona ,3.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,870,Quimbaya,2.0
VALLE DEL CAUCA,OBANDO,VALLE DEL CAUCA|OBANDO,999,Indigena Sin Información,20.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,26,Yaruro ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,40,Arhuaco,5.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,50,Wiwa,6.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,60,Bara,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,80,Bari ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,110,Kawiyarí ,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,140,Karijona,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,170,Cocama ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,180,Coconuco ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,190,Coreguaje,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,200,Pijao,17.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,280,Emberá,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,281,Emberá Katío,8.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,282,Emberá Chamí ,30.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,283,Eperara Siapidara ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,290,Misak ,7.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,291,Ambaló,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,310,Wanano ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,330,Cañamomo Lomaprieta,4.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,340,Inga ,11.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,350,Kamëntsa ,8.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,360,Kofán,8.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,431,Kakua,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,500,Nasa,70.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,501,Polindara ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,505,Andakies,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,540,Pisamira,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,560,Pastos ,86.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,565,Quillacinga ,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,580,Sikuani ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,650,Totoró,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,660,Tikuna ,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,710,Wounan,2.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,720,Wayuu,7.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,750,Yanacona ,21.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,800,Zenú ,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,880,Calima,1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,900,Indígenas Ecuador (Diferente De Otavaleños),3.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,970,Maya (Guatemala),1.0
VALLE DEL CAUCA,PALMIRA,VALLE DEL CAUCA|PALMIRA,999,Indigena Sin Información,54.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,25,Yamalero ,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,30,Andoke,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,40,Arhuaco,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,50,Wiwa,2.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,150,Chimila ,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,180,Coconuco ,2.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,200,Pijao,3.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,250,Curripaco ,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,280,Emberá,2.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,282,Emberá Chamí ,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,330,Cañamomo Lomaprieta,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,360,Kofán,4.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,431,Kakua,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,500,Nasa,165.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,560,Pastos ,2.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,590,Siona,2.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,680,Tukano,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,720,Wayuu,1.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,750,Yanacona ,7.0
VALLE DEL CAUCA,PRADERA,VALLE DEL CAUCA|PRADERA,999,Indigena Sin Información,72.0
VALLE DEL CAUCA,RESTREPO,VALLE DEL CAUCA|RESTREPO,180,Coconuco ,3.0
VALLE DEL CAUCA,RESTREPO,VALLE DEL CAUCA|RESTREPO,280,Emberá,17.0
VALLE DEL CAUCA,RESTREPO,VALLE DEL CAUCA|RESTREPO,282,Emberá Chamí ,98.0
VALLE DEL CAUCA,RESTREPO,VALLE DEL CAUCA|RESTREPO,500,Nasa,6.0
VALLE DEL CAUCA,RESTREPO,VALLE DEL CAUCA|RESTREPO,720,Wayuu,3.0
VALLE DEL CAUCA,RESTREPO,VALLE DEL CAUCA|RESTREPO,750,Yanacona ,2.0
VALLE DEL CAUCA,RESTREPO,VALLE DEL CAUCA|RESTREPO,870,Quimbaya,1.0
VALLE DEL CAUCA,RESTREPO,VALLE DEL CAUCA|RESTREPO,999,Indigena Sin Información,2.0
VALLE DEL CAUCA,RIOFRÍO,VALLE DEL CAUCA|RIOFRÍO,280,Emberá,13.0
VALLE DEL CAUCA,RIOFRÍO,VALLE DEL CAUCA|RIOFRÍO,282,Emberá Chamí ,2.0
VALLE DEL CAUCA,RIOFRÍO,VALLE DEL CAUCA|RIOFRÍO,500,Nasa,6.0
VALLE DEL CAUCA,RIOFRÍO,VALLE DEL CAUCA|RIOFRÍO,560,Pastos ,6.0
VALLE DEL CAUCA,RIOFRÍO,VALLE DEL CAUCA|RIOFRÍO,999,Indigena Sin Información,1.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,180,Coconuco ,1.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,280,Emberá,1.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,282,Emberá Chamí ,8.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,291,Ambaló,1.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,330,Cañamomo Lomaprieta,1.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,500,Nasa,3.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,560,Pastos ,2.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,720,Wayuu,6.0
VALLE DEL CAUCA,ROLDANILLO,VALLE DEL CAUCA|ROLDANILLO,999,Indigena Sin Información,92.0
VALLE DEL CAUCA,SAN PEDRO,VALLE DEL CAUCA|SAN PEDRO,30,Andoke,2.0
VALLE DEL CAUCA,SAN PEDRO,VALLE DEL CAUCA|SAN PEDRO,200,Pijao,1.0
VALLE DEL CAUCA,SAN PEDRO,VALLE DEL CAUCA|SAN PEDRO,282,Emberá Chamí ,35.0
VALLE DEL CAUCA,SAN PEDRO,VALLE DEL CAUCA|SAN PEDRO,500,Nasa,1.0
VALLE DEL CAUCA,SAN PEDRO,VALLE DEL CAUCA|SAN PEDRO,999,Indigena Sin Información,1.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,40,Arhuaco,1.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,60,Bara,3.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,200,Pijao,2.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,280,Emberá,51.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,281,Emberá Katío,72.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,282,Emberá Chamí ,258.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,284,Emberá Dobida,2.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,350,Kamëntsa ,1.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,470,Muisca,1.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,500,Nasa,6.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,660,Tikuna ,1.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,750,Yanacona ,2.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,790,Yurutí ,1.0
VALLE DEL CAUCA,SEVILLA,VALLE DEL CAUCA|SEVILLA,999,Indigena Sin Información,1.0
VALLE DEL CAUCA,TORO,VALLE DEL CAUCA|TORO,282,Emberá Chamí ,25.0
VALLE DEL CAUCA,TORO,VALLE DEL CAUCA|TORO,999,Indigena Sin Información,19.0
VALLE DEL CAUCA,TRUJILLO,VALLE DEL CAUCA|TRUJILLO,280,Emberá,15.0
VALLE DEL CAUCA,TRUJILLO,VALLE DEL CAUCA|TRUJILLO,281,Emberá Katío,2.0
VALLE DEL CAUCA,TRUJILLO,VALLE DEL CAUCA|TRUJILLO,282,Emberá Chamí ,600.0
VALLE DEL CAUCA,TRUJILLO,VALLE DEL CAUCA|TRUJILLO,340,Inga ,3.0
VALLE DEL CAUCA,TRUJILLO,VALLE DEL CAUCA|TRUJILLO,500,Nasa,15.0
VALLE DEL CAUCA,TRUJILLO,VALLE DEL CAUCA|TRUJILLO,720,Wayuu,2.0
VALLE DEL CAUCA,TRUJILLO,VALLE DEL CAUCA|TRUJILLO,999,Indigena Sin Información,8.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,30,Andoke,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,40,Arhuaco,4.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,50,Wiwa,14.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,110,Kawiyarí ,4.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,150,Chimila ,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,160,Chiricoa ,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,170,Cocama ,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,180,Coconuco ,4.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,200,Pijao,4.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,220,Cubeo,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,240,Cuna Tule ,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,280,Emberá,19.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,281,Emberá Katío,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,282,Emberá Chamí ,197.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,283,Eperara Siapidara ,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,290,Misak ,55.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,291,Ambaló,9.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,330,Cañamomo Lomaprieta,3.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,340,Inga ,13.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,350,Kamëntsa ,3.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,431,Kakua,3.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,500,Nasa,40.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,501,Polindara ,4.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,530,Piratapuyo ,2.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,560,Pastos ,16.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,565,Quillacinga ,2.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,650,Totoró,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,660,Tikuna ,3.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,710,Wounan,37.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,720,Wayuu,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,730,Muruí,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,750,Yanacona ,1.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,840,Kichwa,9.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,900,Indígenas Ecuador (Diferente De Otavaleños),7.0
VALLE DEL CAUCA,TULUÁ,VALLE DEL CAUCA|TULUÁ,999,Indigena Sin Información,35.0
VALLE DEL CAUCA,ULLOA,VALLE DEL CAUCA|ULLOA,281,Emberá Katío,1.0
VALLE DEL CAUCA,ULLOA,VALLE DEL CAUCA|ULLOA,282,Emberá Chamí ,1.0
VALLE DEL CAUCA,ULLOA,VALLE DEL CAUCA|ULLOA,500,Nasa,1.0
VALLE DEL CAUCA,VERSALLES,VALLE DEL CAUCA|VERSALLES,280,Emberá,40.0
VALLE DEL CAUCA,VERSALLES,VALLE DEL CAUCA|VERSALLES,282,Emberá Chamí ,90.0
VALLE DEL CAUCA,VERSALLES,VALLE DEL CAUCA|VERSALLES,283,Eperara Siapidara ,1.0
VALLE DEL CAUCA,VERSALLES,VALLE DEL CAUCA|VERSALLES,284,Emberá Dobida,2.0
VALLE DEL CAUCA,VERSALLES,VALLE DEL CAUCA|VERSALLES,500,Nasa,1.0
VALLE DEL CAUCA,VIJES,VALLE DEL CAUCA|VIJES,80,Bari ,2.0
VALLE DEL CAUCA,VIJES,VALLE DEL CAUCA|VIJES,282,Emberá Chamí ,144.0
VALLE DEL CAUCA,VIJES,VALLE DEL CAUCA|VIJES,500,Nasa,2.0
VALLE DEL CAUCA,VIJES,VALLE DEL CAUCA|VIJES,700,Tuyuca,1.0
VALLE DEL CAUCA,YOTOCO,VALLE DEL CAUCA|YOTOCO,280,Emberá,1.0
VALLE DEL CAUCA,YOTOCO,VALLE DEL CAUCA|YOTOCO,282,Emberá Chamí ,128.0
VALLE DEL CAUCA,YOTOCO,VALLE DEL CAUCA|YOTOCO,290,Misak ,1.0
VALLE DEL CAUCA,YOTOCO,VALLE DEL CAUCA|YOTOCO,360,Kofán,1.0
VALLE DEL CAUCA,YOTOCO,VALLE DEL CAUCA|YOTOCO,500,Nasa,5.0
VALLE DEL CAUCA,YOTOCO,VALLE DEL CAUCA|YOTOCO,900,Indígenas Ecuador (Diferente De Otavaleños),1.0
VALLE DEL CAUCA,YOTOCO,VALLE DEL CAUCA|YOTOCO,999,Indigena Sin Información,4.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,26,Yaruro ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,40,Arhuaco,3.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,50,Wiwa,4.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,100,Bora,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,110,Kawiyarí ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,150,Chimila ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,180,Coconuco ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,200,Pijao,2.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,280,Emberá,6.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,282,Emberá Chamí ,5.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,290,Misak ,6.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,340,Inga ,11.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,350,Kamëntsa ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,470,Muisca,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,500,Nasa,137.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,505,Andakies,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,530,Piratapuyo ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,560,Pastos ,20.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,565,Quillacinga ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,650,Totoró,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,710,Wounan,55.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,720,Wayuu,2.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,750,Yanacona ,86.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,770,Yukuna ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,880,Calima,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,960,Indigenas Bolivia ,1.0
VALLE DEL CAUCA,YUMBO,VALLE DEL CAUCA|YUMBO,999,Indigena Sin Información,92.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,70,Barasano,1.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,110,Kawiyarí ,1.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,200,Pijao,1.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,280,Emberá,8.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,281,Emberá Katío,5.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,282,Emberá Chamí ,19.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,290,Misak ,1.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,350,Kamëntsa ,1.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,500,Nasa,5.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,501,Polindara ,1.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,560,Pastos ,2.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,565,Quillacinga ,2.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,750,Yanacona ,1.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,800,Zenú ,1.0
VALLE DEL CAUCA,ZARZAL,VALLE DEL CAUCA|ZARZAL,999,Indigena Sin Información,47.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,10,Achagua,3.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,20,Amorúa,5.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,21,Wipiwi ,2.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,30,Andoke,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,50,Wiwa,7.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,60,Bara,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,80,Bari ,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,90,Betoye,2.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,170,Cocama ,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,180,Coconuco ,5.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,200,Pijao,8.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,210,Awá,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,220,Cubeo,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,250,Curripaco ,2.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,281,Emberá Katío,3.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,283,Eperara Siapidara ,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,285,Nutabe,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,292,Kizgó,1.0
ARAUCA,ARAUCA,ARAUCA|ARAUCA,310,Wanano ,1.0
