DEPARTAMENTO,MUNICIPIO,PA11_COD_ETNIA,POBLACION_2018
TOLIMA,RIOBLANCO (TOL),200,233.0
TOLIMA,RIOBLANCO (TOL),292,1.0
TOLIMA,RIOBLANCO (TOL),500,760.0
TOLIMA,RONCESVALLES (TOL),1,35.0
TOLIMA,RONCESVALLES (TOL),180,3.0
TOLIMA,RONCESVALLES (TOL),200,32.0
TOLIMA,ROVIRA (TOL),1,120.0
TOLIMA,ROVIRA (TOL),40,1.0
TOLIMA,ROVIRA (TOL),150,1.0
TOLIMA,ROVIRA (TOL),200,101.0
TOLIMA,ROVIRA (TOL),300,1.0
TOLIMA,ROVIRA (TOL),330,1.0
TOLIMA,ROVIRA (TOL),470,1.0
TOLIMA,ROVIRA (TOL),700,1.0
TOLIMA,ROVIRA (TOL),750,4.0
TOLIMA,ROVIRA (TOL),800,5.0
TOLIMA,ROVIRA (TOL),999,4.0
TOLIMA,SALDAÑA (TOL),1,904.0
TOLIMA,SALDAÑA (TOL),200,900.0
TOLIMA,SALDAÑA (TOL),500,3.0
TOLIMA,SALDAÑA (TOL),730,1.0
TOLIMA,SAN ANTONIO (TOL),1,1628.0
TOLIMA,SAN ANTONIO (TOL),200,1623.0
TOLIMA,SAN ANTONIO (TOL),740,5.0
TOLIMA,SAN LUIS (TOL),1,63.0
TOLIMA,SAN LUIS (TOL),160,1.0
TOLIMA,SAN LUIS (TOL),200,48.0
TOLIMA,SAN LUIS (TOL),999,14.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),1,77.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),30,1.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),200,7.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),220,5.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),280,9.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),282,40.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),290,1.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),360,1.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),434,1.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),470,2.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),550,1.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),560,1.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),730,2.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),800,1.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),900,2.0
TOLIMA,SAN SEBASTIÁN DE MARIQUITA (TOL),999,3.0
TOLIMA,SUÁREZ (TOL),1,4.0
TOLIMA,SUÁREZ (TOL),200,2.0
TOLIMA,SUÁREZ (TOL),999,2.0
TOLIMA,VALLE DE SAN JUAN (TOL),1,2.0
TOLIMA,VALLE DE SAN JUAN (TOL),999,2.0
TOLIMA,VENADILLO (TOL),1,13.0
TOLIMA,VENADILLO (TOL),26,1.0
TOLIMA,VENADILLO (TOL),50,1.0
TOLIMA,VENADILLO (TOL),100,1.0
TOLIMA,VENADILLO (TOL),200,5.0
TOLIMA,VENADILLO (TOL),500,5.0
TOLIMA,VILLAHERMOSA (TOL),1,7.0
TOLIMA,VILLAHERMOSA (TOL),720,7.0
TOLIMA,VILLARRICA (TOL),1,3.0
TOLIMA,VILLARRICA (TOL),200,3.0
VALLE DEL CAUCA,ALCALÁ (VAL),1,258.0
VALLE DEL CAUCA,ALCALÁ (VAL),150,3.0
VALLE DEL CAUCA,ALCALÁ (VAL),200,8.0
VALLE DEL CAUCA,ALCALÁ (VAL),280,93.0
VALLE DEL CAUCA,ALCALÁ (VAL),281,8.0
VALLE DEL CAUCA,ALCALÁ (VAL),282,58.0
VALLE DEL CAUCA,ALCALÁ (VAL),340,2.0
VALLE DEL CAUCA,ALCALÁ (VAL),500,18.0
VALLE DEL CAUCA,ALCALÁ (VAL),560,2.0
VALLE DEL CAUCA,ALCALÁ (VAL),750,31.0
VALLE DEL CAUCA,ALCALÁ (VAL),800,1.0
VALLE DEL CAUCA,ALCALÁ (VAL),870,1.0
VALLE DEL CAUCA,ALCALÁ (VAL),999,33.0
VALLE DEL CAUCA,ANDALUCÍA (VAL),1,2.0
VALLE DEL CAUCA,ANDALUCÍA (VAL),999,2.0
VALLE DEL CAUCA,ANSERMANUEVO (VAL),1,203.0
VALLE DEL CAUCA,ANSERMANUEVO (VAL),280,47.0
VALLE DEL CAUCA,ANSERMANUEVO (VAL),282,98.0
VALLE DEL CAUCA,ANSERMANUEVO (VAL),370,1.0
VALLE DEL CAUCA,ANSERMANUEVO (VAL),500,5.0
VALLE DEL CAUCA,ANSERMANUEVO (VAL),999,52.0
VALLE DEL CAUCA,ARGELIA (VAL),1,322.0
VALLE DEL CAUCA,ARGELIA (VAL),280,1.0
VALLE DEL CAUCA,ARGELIA (VAL),282,321.0
VALLE DEL CAUCA,BOLÍVAR (VAL),1,1674.0
VALLE DEL CAUCA,BOLÍVAR (VAL),280,1244.0
VALLE DEL CAUCA,BOLÍVAR (VAL),281,4.0
VALLE DEL CAUCA,BOLÍVAR (VAL),282,246.0
VALLE DEL CAUCA,BOLÍVAR (VAL),284,1.0
VALLE DEL CAUCA,BOLÍVAR (VAL),999,179.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),1,3919.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),25,2.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),26,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),30,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),50,25.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),60,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),140,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),150,7.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),180,3.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),200,8.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),220,2.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),251,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),280,29.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),281,5.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),282,75.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),283,305.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),284,3.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),310,22.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),320,4.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),330,3.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),340,58.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),350,8.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),431,2.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),470,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),480,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),500,430.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),505,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),540,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),550,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),560,9.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),565,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),590,7.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),600,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),621,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),640,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),680,2.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),710,2107.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),720,2.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),730,4.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),750,3.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),790,2.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),800,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),810,14.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),820,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),840,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),900,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),910,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),960,1.0
VALLE DEL CAUCA,BUENAVENTURA (VAL),999,758.0
VALLE DEL CAUCA,BUGALAGRANDE (VAL),1,484.0
VALLE DEL CAUCA,BUGALAGRANDE (VAL),280,13.0
VALLE DEL CAUCA,BUGALAGRANDE (VAL),282,460.0
VALLE DEL CAUCA,BUGALAGRANDE (VAL),500,6.0
VALLE DEL CAUCA,BUGALAGRANDE (VAL),565,2.0
VALLE DEL CAUCA,BUGALAGRANDE (VAL),800,2.0
VALLE DEL CAUCA,BUGALAGRANDE (VAL),999,1.0
VALLE DEL CAUCA,CAICEDONIA (VAL),1,177.0
VALLE DEL CAUCA,CAICEDONIA (VAL),40,1.0
VALLE DEL CAUCA,CAICEDONIA (VAL),280,10.0
VALLE DEL CAUCA,CAICEDONIA (VAL),282,113.0
VALLE DEL CAUCA,CAICEDONIA (VAL),290,1.0
VALLE DEL CAUCA,CAICEDONIA (VAL),292,1.0
VALLE DEL CAUCA,CAICEDONIA (VAL),434,1.0
VALLE DEL CAUCA,CAICEDONIA (VAL),500,3.0
VALLE DEL CAUCA,CAICEDONIA (VAL),720,1.0
VALLE DEL CAUCA,CAICEDONIA (VAL),800,2.0
VALLE DEL CAUCA,CAICEDONIA (VAL),840,1.0
VALLE DEL CAUCA,CAICEDONIA (VAL),999,43.0
VALLE DEL CAUCA,CALI (VAL),1,9398.0
VALLE DEL CAUCA,CALI (VAL),25,2.0
VALLE DEL CAUCA,CALI (VAL),26,10.0
VALLE DEL CAUCA,CALI (VAL),30,15.0
VALLE DEL CAUCA,CALI (VAL),40,42.0
VALLE DEL CAUCA,CALI (VAL),50,33.0
VALLE DEL CAUCA,CALI (VAL),60,8.0
VALLE DEL CAUCA,CALI (VAL),80,12.0
VALLE DEL CAUCA,CALI (VAL),90,1.0
VALLE DEL CAUCA,CALI (VAL),100,4.0
VALLE DEL CAUCA,CALI (VAL),110,19.0
VALLE DEL CAUCA,CALI (VAL),140,3.0
VALLE DEL CAUCA,CALI (VAL),150,10.0
VALLE DEL CAUCA,CALI (VAL),160,1.0
VALLE DEL CAUCA,CALI (VAL),170,2.0
VALLE DEL CAUCA,CALI (VAL),180,118.0
VALLE DEL CAUCA,CALI (VAL),190,10.0
VALLE DEL CAUCA,CALI (VAL),200,110.0
VALLE DEL CAUCA,CALI (VAL),220,3.0
VALLE DEL CAUCA,CALI (VAL),240,6.0
VALLE DEL CAUCA,CALI (VAL),250,2.0
VALLE DEL CAUCA,CALI (VAL),252,1.0
VALLE DEL CAUCA,CALI (VAL),270,3.0
VALLE DEL CAUCA,CALI (VAL),280,73.0
VALLE DEL CAUCA,CALI (VAL),281,12.0
VALLE DEL CAUCA,CALI (VAL),282,156.0
VALLE DEL CAUCA,CALI (VAL),283,5.0
VALLE DEL CAUCA,CALI (VAL),284,5.0
VALLE DEL CAUCA,CALI (VAL),290,293.0
VALLE DEL CAUCA,CALI (VAL),291,11.0
VALLE DEL CAUCA,CALI (VAL),292,27.0
VALLE DEL CAUCA,CALI (VAL),300,2.0
VALLE DEL CAUCA,CALI (VAL),310,17.0
VALLE DEL CAUCA,CALI (VAL),320,1.0
VALLE DEL CAUCA,CALI (VAL),330,18.0
VALLE DEL CAUCA,CALI (VAL),340,230.0
VALLE DEL CAUCA,CALI (VAL),350,22.0
VALLE DEL CAUCA,CALI (VAL),360,106.0
VALLE DEL CAUCA,CALI (VAL),370,2.0
VALLE DEL CAUCA,CALI (VAL),380,2.0
VALLE DEL CAUCA,CALI (VAL),400,1.0
VALLE DEL CAUCA,CALI (VAL),410,2.0
VALLE DEL CAUCA,CALI (VAL),430,2.0
VALLE DEL CAUCA,CALI (VAL),431,19.0
VALLE DEL CAUCA,CALI (VAL),434,1.0
VALLE DEL CAUCA,CALI (VAL),450,1.0
VALLE DEL CAUCA,CALI (VAL),460,3.0
VALLE DEL CAUCA,CALI (VAL),470,26.0
VALLE DEL CAUCA,CALI (VAL),490,3.0
VALLE DEL CAUCA,CALI (VAL),500,2588.0
VALLE DEL CAUCA,CALI (VAL),501,2.0
VALLE DEL CAUCA,CALI (VAL),510,1.0
VALLE DEL CAUCA,CALI (VAL),520,1.0
VALLE DEL CAUCA,CALI (VAL),530,5.0
VALLE DEL CAUCA,CALI (VAL),540,4.0
VALLE DEL CAUCA,CALI (VAL),550,1.0
VALLE DEL CAUCA,CALI (VAL),560,309.0
VALLE DEL CAUCA,CALI (VAL),565,47.0
VALLE DEL CAUCA,CALI (VAL),580,7.0
VALLE DEL CAUCA,CALI (VAL),590,6.0
VALLE DEL CAUCA,CALI (VAL),600,1.0
VALLE DEL CAUCA,CALI (VAL),610,1.0
VALLE DEL CAUCA,CALI (VAL),620,4.0
VALLE DEL CAUCA,CALI (VAL),621,1.0
VALLE DEL CAUCA,CALI (VAL),640,2.0
VALLE DEL CAUCA,CALI (VAL),650,27.0
VALLE DEL CAUCA,CALI (VAL),660,11.0
VALLE DEL CAUCA,CALI (VAL),680,3.0
VALLE DEL CAUCA,CALI (VAL),700,2.0
VALLE DEL CAUCA,CALI (VAL),710,18.0
VALLE DEL CAUCA,CALI (VAL),720,50.0
VALLE DEL CAUCA,CALI (VAL),730,19.0
VALLE DEL CAUCA,CALI (VAL),731,2.0
VALLE DEL CAUCA,CALI (VAL),740,2.0
VALLE DEL CAUCA,CALI (VAL),750,1178.0
VALLE DEL CAUCA,CALI (VAL),760,1.0
VALLE DEL CAUCA,CALI (VAL),770,3.0
VALLE DEL CAUCA,CALI (VAL),780,1.0
VALLE DEL CAUCA,CALI (VAL),790,2.0
VALLE DEL CAUCA,CALI (VAL),800,29.0
VALLE DEL CAUCA,CALI (VAL),820,10.0
VALLE DEL CAUCA,CALI (VAL),840,42.0
VALLE DEL CAUCA,CALI (VAL),850,7.0
VALLE DEL CAUCA,CALI (VAL),855,1.0
VALLE DEL CAUCA,CALI (VAL),870,15.0
VALLE DEL CAUCA,CALI (VAL),880,42.0
VALLE DEL CAUCA,CALI (VAL),890,2.0
VALLE DEL CAUCA,CALI (VAL),900,114.0
VALLE DEL CAUCA,CALI (VAL),910,6.0
VALLE DEL CAUCA,CALI (VAL),941,1.0
VALLE DEL CAUCA,CALI (VAL),950,1.0
VALLE DEL CAUCA,CALI (VAL),960,2.0
VALLE DEL CAUCA,CALI (VAL),970,11.0
VALLE DEL CAUCA,CALI (VAL),999,3361.0
VALLE DEL CAUCA,CALIMA (VAL),1,149.0
VALLE DEL CAUCA,CALIMA (VAL),200,1.0
VALLE DEL CAUCA,CALIMA (VAL),280,18.0
VALLE DEL CAUCA,CALIMA (VAL),282,113.0
VALLE DEL CAUCA,CALIMA (VAL),290,1.0
VALLE DEL CAUCA,CALIMA (VAL),340,1.0
VALLE DEL CAUCA,CALIMA (VAL),350,1.0
VALLE DEL CAUCA,CALIMA (VAL),500,5.0
VALLE DEL CAUCA,CALIMA (VAL),560,2.0
VALLE DEL CAUCA,CALIMA (VAL),720,3.0
VALLE DEL CAUCA,CALIMA (VAL),880,1.0
VALLE DEL CAUCA,CALIMA (VAL),999,3.0
VALLE DEL CAUCA,CANDELARIA (VAL),1,466.0
VALLE DEL CAUCA,CANDELARIA (VAL),40,4.0
VALLE DEL CAUCA,CANDELARIA (VAL),50,3.0
VALLE DEL CAUCA,CANDELARIA (VAL),110,1.0
VALLE DEL CAUCA,CANDELARIA (VAL),150,1.0
VALLE DEL CAUCA,CANDELARIA (VAL),200,3.0
VALLE DEL CAUCA,CANDELARIA (VAL),281,1.0
VALLE DEL CAUCA,CANDELARIA (VAL),282,7.0
VALLE DEL CAUCA,CANDELARIA (VAL),290,6.0
VALLE DEL CAUCA,CANDELARIA (VAL),340,10.0
VALLE DEL CAUCA,CANDELARIA (VAL),350,1.0
VALLE DEL CAUCA,CANDELARIA (VAL),360,10.0
VALLE DEL CAUCA,CANDELARIA (VAL),431,4.0
VALLE DEL CAUCA,CANDELARIA (VAL),500,29.0
VALLE DEL CAUCA,CANDELARIA (VAL),501,4.0
VALLE DEL CAUCA,CANDELARIA (VAL),560,190.0
VALLE DEL CAUCA,CANDELARIA (VAL),565,8.0
VALLE DEL CAUCA,CANDELARIA (VAL),580,4.0
VALLE DEL CAUCA,CANDELARIA (VAL),720,2.0
VALLE DEL CAUCA,CANDELARIA (VAL),750,11.0
VALLE DEL CAUCA,CANDELARIA (VAL),800,8.0
VALLE DEL CAUCA,CANDELARIA (VAL),880,6.0
VALLE DEL CAUCA,CANDELARIA (VAL),900,2.0
VALLE DEL CAUCA,CANDELARIA (VAL),999,151.0
VALLE DEL CAUCA,CARTAGO (VAL),1,335.0
VALLE DEL CAUCA,CARTAGO (VAL),30,1.0
VALLE DEL CAUCA,CARTAGO (VAL),40,1.0
VALLE DEL CAUCA,CARTAGO (VAL),80,1.0
VALLE DEL CAUCA,CARTAGO (VAL),170,1.0
VALLE DEL CAUCA,CARTAGO (VAL),200,1.0
VALLE DEL CAUCA,CARTAGO (VAL),280,14.0
VALLE DEL CAUCA,CARTAGO (VAL),282,14.0
VALLE DEL CAUCA,CARTAGO (VAL),290,1.0
VALLE DEL CAUCA,CARTAGO (VAL),320,1.0
VALLE DEL CAUCA,CARTAGO (VAL),380,1.0
VALLE DEL CAUCA,CARTAGO (VAL),401,1.0
VALLE DEL CAUCA,CARTAGO (VAL),431,1.0
VALLE DEL CAUCA,CARTAGO (VAL),470,1.0
VALLE DEL CAUCA,CARTAGO (VAL),500,8.0
VALLE DEL CAUCA,CARTAGO (VAL),720,5.0
VALLE DEL CAUCA,CARTAGO (VAL),840,20.0
VALLE DEL CAUCA,CARTAGO (VAL),880,2.0
VALLE DEL CAUCA,CARTAGO (VAL),900,240.0
VALLE DEL CAUCA,CARTAGO (VAL),999,21.0
VALLE DEL CAUCA,DAGUA (VAL),1,865.0
VALLE DEL CAUCA,DAGUA (VAL),30,2.0
VALLE DEL CAUCA,DAGUA (VAL),110,1.0
VALLE DEL CAUCA,DAGUA (VAL),180,7.0
VALLE DEL CAUCA,DAGUA (VAL),190,1.0
VALLE DEL CAUCA,DAGUA (VAL),200,1.0
VALLE DEL CAUCA,DAGUA (VAL),280,4.0
VALLE DEL CAUCA,DAGUA (VAL),282,1.0
VALLE DEL CAUCA,DAGUA (VAL),283,1.0
VALLE DEL CAUCA,DAGUA (VAL),284,20.0
VALLE DEL CAUCA,DAGUA (VAL),290,6.0
VALLE DEL CAUCA,DAGUA (VAL),292,1.0
VALLE DEL CAUCA,DAGUA (VAL),410,1.0
VALLE DEL CAUCA,DAGUA (VAL),431,1.0
VALLE DEL CAUCA,DAGUA (VAL),500,614.0
VALLE DEL CAUCA,DAGUA (VAL),530,1.0
VALLE DEL CAUCA,DAGUA (VAL),560,2.0
VALLE DEL CAUCA,DAGUA (VAL),590,1.0
VALLE DEL CAUCA,DAGUA (VAL),650,2.0
VALLE DEL CAUCA,DAGUA (VAL),710,18.0
VALLE DEL CAUCA,DAGUA (VAL),750,11.0
VALLE DEL CAUCA,DAGUA (VAL),800,1.0
VALLE DEL CAUCA,DAGUA (VAL),840,1.0
VALLE DEL CAUCA,DAGUA (VAL),999,167.0
VALLE DEL CAUCA,EL CAIRO (VAL),1,169.0
VALLE DEL CAUCA,EL CAIRO (VAL),280,13.0
VALLE DEL CAUCA,EL CAIRO (VAL),282,148.0
VALLE DEL CAUCA,EL CAIRO (VAL),500,1.0
VALLE DEL CAUCA,EL CAIRO (VAL),560,1.0
VALLE DEL CAUCA,EL CAIRO (VAL),660,1.0
VALLE DEL CAUCA,EL CAIRO (VAL),999,5.0
VALLE DEL CAUCA,EL CERRITO (VAL),1,134.0
VALLE DEL CAUCA,EL CERRITO (VAL),40,2.0
VALLE DEL CAUCA,EL CERRITO (VAL),50,1.0
VALLE DEL CAUCA,EL CERRITO (VAL),110,1.0
VALLE DEL CAUCA,EL CERRITO (VAL),130,5.0
VALLE DEL CAUCA,EL CERRITO (VAL),200,4.0
VALLE DEL CAUCA,EL CERRITO (VAL),281,3.0
VALLE DEL CAUCA,EL CERRITO (VAL),282,8.0
VALLE DEL CAUCA,EL CERRITO (VAL),290,1.0
VALLE DEL CAUCA,EL CERRITO (VAL),430,1.0
VALLE DEL CAUCA,EL CERRITO (VAL),470,1.0
VALLE DEL CAUCA,EL CERRITO (VAL),500,33.0
VALLE DEL CAUCA,EL CERRITO (VAL),550,1.0
VALLE DEL CAUCA,EL CERRITO (VAL),560,31.0
VALLE DEL CAUCA,EL CERRITO (VAL),565,2.0
VALLE DEL CAUCA,EL CERRITO (VAL),750,2.0
VALLE DEL CAUCA,EL CERRITO (VAL),870,1.0
VALLE DEL CAUCA,EL CERRITO (VAL),880,2.0
VALLE DEL CAUCA,EL CERRITO (VAL),910,1.0
VALLE DEL CAUCA,EL CERRITO (VAL),999,34.0
VALLE DEL CAUCA,EL DOVIO (VAL),1,869.0
VALLE DEL CAUCA,EL DOVIO (VAL),280,40.0
VALLE DEL CAUCA,EL DOVIO (VAL),282,799.0
VALLE DEL CAUCA,EL DOVIO (VAL),320,1.0
VALLE DEL CAUCA,EL DOVIO (VAL),500,28.0
VALLE DEL CAUCA,EL DOVIO (VAL),999,1.0
VALLE DEL CAUCA,EL ÁGUILA (VAL),1,124.0
VALLE DEL CAUCA,EL ÁGUILA (VAL),280,6.0
VALLE DEL CAUCA,EL ÁGUILA (VAL),282,94.0
VALLE DEL CAUCA,EL ÁGUILA (VAL),500,3.0
VALLE DEL CAUCA,EL ÁGUILA (VAL),999,21.0
VALLE DEL CAUCA,FLORIDA (VAL),1,5125.0
VALLE DEL CAUCA,FLORIDA (VAL),40,1.0
VALLE DEL CAUCA,FLORIDA (VAL),60,1.0
VALLE DEL CAUCA,FLORIDA (VAL),140,5.0
VALLE DEL CAUCA,FLORIDA (VAL),200,1.0
VALLE DEL CAUCA,FLORIDA (VAL),281,1.0
VALLE DEL CAUCA,FLORIDA (VAL),470,1.0
VALLE DEL CAUCA,FLORIDA (VAL),500,4665.0
VALLE DEL CAUCA,FLORIDA (VAL),505,5.0
VALLE DEL CAUCA,FLORIDA (VAL),560,349.0
VALLE DEL CAUCA,FLORIDA (VAL),720,1.0
VALLE DEL CAUCA,FLORIDA (VAL),750,4.0
VALLE DEL CAUCA,FLORIDA (VAL),999,91.0
VALLE DEL CAUCA,GINEBRA (VAL),1,244.0
VALLE DEL CAUCA,GINEBRA (VAL),40,1.0
VALLE DEL CAUCA,GINEBRA (VAL),220,2.0
VALLE DEL CAUCA,GINEBRA (VAL),240,1.0
VALLE DEL CAUCA,GINEBRA (VAL),280,2.0
VALLE DEL CAUCA,GINEBRA (VAL),282,2.0
VALLE DEL CAUCA,GINEBRA (VAL),290,3.0
VALLE DEL CAUCA,GINEBRA (VAL),350,1.0
VALLE DEL CAUCA,GINEBRA (VAL),410,1.0
VALLE DEL CAUCA,GINEBRA (VAL),500,202.0
VALLE DEL CAUCA,GINEBRA (VAL),560,7.0
VALLE DEL CAUCA,GINEBRA (VAL),670,1.0
VALLE DEL CAUCA,GINEBRA (VAL),680,1.0
VALLE DEL CAUCA,GINEBRA (VAL),720,5.0
VALLE DEL CAUCA,GINEBRA (VAL),750,10.0
VALLE DEL CAUCA,GINEBRA (VAL),880,1.0
VALLE DEL CAUCA,GINEBRA (VAL),941,1.0
VALLE DEL CAUCA,GINEBRA (VAL),999,3.0
VALLE DEL CAUCA,GUACARÍ (VAL),1,60.0
VALLE DEL CAUCA,GUACARÍ (VAL),40,1.0
VALLE DEL CAUCA,GUACARÍ (VAL),50,2.0
VALLE DEL CAUCA,GUACARÍ (VAL),100,1.0
VALLE DEL CAUCA,GUACARÍ (VAL),140,1.0
VALLE DEL CAUCA,GUACARÍ (VAL),260,1.0
VALLE DEL CAUCA,GUACARÍ (VAL),282,2.0
VALLE DEL CAUCA,GUACARÍ (VAL),290,2.0
VALLE DEL CAUCA,GUACARÍ (VAL),370,1.0
VALLE DEL CAUCA,GUACARÍ (VAL),500,11.0
VALLE DEL CAUCA,GUACARÍ (VAL),560,24.0
VALLE DEL CAUCA,GUACARÍ (VAL),750,5.0
VALLE DEL CAUCA,GUACARÍ (VAL),860,1.0
VALLE DEL CAUCA,GUACARÍ (VAL),999,8.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),1,120.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),40,1.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),60,1.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),110,1.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),180,3.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),200,2.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),280,8.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),282,4.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),284,1.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),290,10.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),340,3.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),350,6.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),470,1.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),500,48.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),505,2.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),560,3.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),565,1.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),720,3.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),730,1.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),800,1.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),900,3.0
VALLE DEL CAUCA,GUADALAJARA DE BUGA (VAL),999,17.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),1,1837.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),30,2.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),40,10.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),80,1.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),110,1.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),130,1.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),180,11.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),200,15.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),220,1.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),270,1.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),280,10.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),281,2.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),282,17.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),290,27.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),291,1.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),310,1.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),330,5.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),340,4.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),350,1.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),360,3.0
VALLE DEL CAUCA,JAMUNDÍ (VAL),390,1.0
